"","B1","C1","D1","E1","F1","G1","H1","A2","B2","C2","D2","E2","F2","G2","H2","A3","B3","C3","D3","E3","F3","G3","H3","A4","B4","C4","D4","E4","F4","G4","H4","A5","B5","C5","D5","E5","F5","G5","H5","A6","B6","C6","D6","E6","F6","G6","H6","A7","B7","C7","D7","E7","F7","G7","H7","A8","B8","C8","D8","E8","F8","G8","H8","A9","B9","C9","D9","E9","F9","G9","H9","A10","B10","C10","D10","E10","F10","G10","H10","A11","B11","C11","D11","E11","F11","G11","H11","A12","B12","C12","D12","E12","F12","G12","H12"
"ISO.13",10.769674173113,5.38912716364633,47.1336977523112,5.13173263979127,6.18170303636122,14.4682748240892,0.403908650612057,25.6735768396025,2.88861786059232,0,36.4832225916606,17.1742261032667,15.0439994066408,22.039327760102,1.54500174262377,0,38.1589936682942,9.19818997378982,40.6763845887547,36.4885442076202,15.7128869253278,11.2992189585297,0,36.7377447587866,28.4941936774281,34.6256470381218,32.4689553923509,36.3712722262499,25.9151042815081,14.4237700721944,0.615977074643179,1.65432855925833,29.1776557874993,23.9547782175646,30.3915227118002,25.9169469421778,28.4616399563382,6.26298501440501,2.85810517396732,28.350182053895,13.3289681936842,25.305886809286,6.41664027955886,26.1077858340535,17.7615336150533,13.5659763651414,1.12837104609453,19.6291621319131,31.5368338144324,15.3653932459403,25.1694505984371,44.82833700583,15.3125835399927,0.516154322537168,0.470745777756273,9.56789337133478,13.6050224526789,26.0936807828574,26.6362151264001,14.2800146933833,2.58098277316692,0,0,21.653006359698,35.7887405008527,1.1361545174587,34.2611490163356,43.8775088602003,2.18381591646473,0,0.579828088709731,15.4521180984824,6.83816994834379,37.8460981268604,3.87431379610509,40.6874941136109,18.456905575026,1.23128178271709,12.5664376600387,35.8436119183803,10.6174432377008,32.6379283802916,39.9663558963006,0.969223470314923,20.3992685726289,0.708373216377876,0,38.4971332388448,33.8584442758177,36.3487865311577,25.9572780266346,35.4971051796446,24.0880763770693,0,0
"ISO.14",14.9611795677023,22.3440918398289,41.0227302094878,40.2621802474549,11.1240239005697,11.8782246984431,15.8240017450284,26.0571804437855,2.3920924476748,1.93839254963179,40.7337702697223,18.962032169236,15.613652171549,29.4141046154818,22.6061575477894,0,37.5101338344289,22.678042429429,0.949708687178951,0.559640410381352,13.4328265170677,21.7235548194279,29.0901841603119,39.6249755506144,1.05134843733657,36.2138781242214,41.2418471425641,10.9117799911247,21.2804195940458,14.4478127905425,27.1935018833518,1.06993580130429,19.5839264035126,24.2399078404809,2.00562963103395,15.9535032836549,22.2478863872167,19.2640272038001,23.5987607258516,3.17363243878186,32.7328554416761,22.588168155522,6.03834495259572,37.9656216113912,21.7472992261464,1.12322977463025,20.5742839984755,12.0795952655771,36.7225611776708,25.6177337074414,1.18555208354985,45.536241244667,18.0103402592282,5.69638548863585,16.8181496109717,18.5352782485358,19.5251136536256,38.4246196945817,35.5725495816133,0.890504522952718,2.69995488280969,29.5989961263718,1.24552356841602,36.0226684891722,35.1856055175993,37.7566102363031,0.857586049074348,40.1089405062825,3.86604948369366,12.6197064247683,0,23.6522568580574,3.25132343142495,19.548643255961,3.96437436021455,1.54068723510196,10.5673876281882,24.0735869053165,0.909719159251987,38.6487339243815,30.1819255659433,37.4267246729267,39.7974846072407,0.664989796992124,12.1445212976139,8.64443978276141,0,39.1916472812627,37.6417839895025,34.9800949313164,37.0702671299713,34.7625654509911,18.6430694599732,23.4127691290884,0.0752765972857574
"ISO.15",9.02459562519935,4.04614488723858,71.6049244668751,48.9722473186674,39.8453655817365,18.0491421192588,1.7788398568542,21.9248940141785,0,0,45.7488275286313,11.7159685154902,18.6466454640026,41.0294906751938,26.9530672093092,1.55062524894965,51.5700922162117,10.6474420245507,46.6604059736224,0.867965506809169,22.1287790304124,16.3140024007609,7.83611114642912,44.0809456585507,2.37341230990644,10.6606397362786,46.4137818897689,48.7022873415653,32.012612274975,19.0225179017948,13.0999365604277,0.30456336026149,49.0946396217188,29.8899404248714,12.2802950393096,36.6242439653723,33.0649026537219,25.4260489097065,27.8681400144129,54.3100512211377,10.7542058626943,25.6386259290686,49.1277950454425,44.4179530897957,32.6766811350107,12.4689055914336,20.4565520383682,5.5566415305351,41.1312686869076,27.2413583412339,62.9569181765554,47.0222591615358,17.1551270716349,4.14209404620287,2.42823576917285,6.2959739208564,20.2527382951472,6.13015611751731,43.1144595714346,8.39469205482563,2.38049813026637,25.760903855401,0,50.8674051362438,44.4568433137758,0.588616336991922,44.2521182944645,46.0430184502069,6.26160212817289,16.7541904646351,24.2237325040086,15.1721924900087,1.97500522803958,44.0620994644642,8.21419972157813,48.5473650245874,17.2171641597264,21.7581442093525,0,43.5910935006472,24.5366191445953,43.3021774978485,42.3485478992432,0.497470299884988,19.5272925024873,17.8603347240584,0,41.8994218247791,40.3917746903277,42.2011292609286,46.4307991637253,41.6818733744081,30.2081827395497,21.4059008847623,1.46284844329581
"ISO.22",10.3439975946215,24.6251259899908,50.3795029560563,10.1139539376164,9.76688748705076,27.2301312241995,1.66133293343751,34.0148583677418,38.3182452360097,0,52.1966128911844,24.5478187672503,19.307176171819,40.7110336268364,11.5240571319362,0.700541473518252,46.1854601414341,23.9377547639343,49.8945243113777,41.3155660512926,32.5154670253604,32.5159411554911,21.7646694916948,50.3853959475303,35.5414865952333,42.3759333719513,50.7618233710077,50.8833939675417,37.6944740192353,28.2052410676575,0,0,44.6329959030399,35.6094173522641,12.4878223152048,22.5374786697637,8.91591518367104,34.6358242293445,0,20.5111580893829,1.72638414133301,35.658962248558,48.5581241654931,42.8308247394383,25.607102315744,35.9307687360569,3.36459635541742,29.7362728161786,39.8212469092171,35.8624652288406,27.5726487301366,50.7789278536508,35.479587634945,8.15030132864491,0,8.96019460076755,25.0164848540853,48.4491005383219,45.0870488646752,3.94111627334283,1.63468023286083,35.3968825381134,0,42.5791918286202,41.8963515535563,36.9026435714437,45.965344945785,52.772989245746,3.34012894798103,5.00671867064238,6.07939770249168,11.9842880199996,3.92181090802458,46.6332783452239,1.25968952921738,49.3136261742947,30.7392062316505,17.2945820392911,0.943191627693871,28.2315452380356,29.9119769199745,41.930080545265,46.8963535985348,7.77124981713821,15.9891839700403,11.6149471312609,0.196108774539322,50.6201670150034,46.2650485229267,45.8305017666823,42.1408587422599,47.0141098576986,28.3637959397234,23.5549997976366,0
"ISO.23",8.40059340667877,3.85724449223198,49.7548571274712,8.21938885748104,39.3888316466481,24.9792874130362,6.26729789483415,24.003487776743,44.8357367355256,0,40.0508510693672,7.13623513517023,20.0551863790574,36.1282691063627,22.7072012758118,1.46196243288725,39.7721911274971,21.6708248513208,36.7056382364265,1.39707732454374,26.8353218371895,13.6742242334943,20.8882684360232,60.0663855288189,41.5436898865735,43.1932714904728,39.8491042759887,45.5330722818851,42.8112404453299,25.7229950210106,7.12478256042581,0.508723467863891,37.5524658546594,26.7660287785036,6.20627761582349,33.2817351825388,26.5466928265456,26.1142399873728,6.24357933298947,38.3851285331466,14.272947818317,26.6638858970715,34.7010473512389,42.9110600099948,45.2124609783491,28.4743477189533,1.32568070708425,15.5174810300004,37.3017192143878,29.6138725868177,35.7721488904786,46.6905995519177,18.0056052014291,8.40109767474334,2.808895161065,19.1435510196763,16.8409240824749,33.0582277778264,30.646224439668,3.27133094461802,5.73782804619577,26.9877283314169,1.54081997910788,28.1891503042328,31.9237738657886,40.2934205855351,31.6372594657232,38.145883401818,6.88407054146155,3.55767300634277,1.68719215369578,19.5751550274688,13.5598167786318,37.2150700300522,4.34930567744483,46.7394394078653,38.0157512697027,11.6635882508561,0.567399602811989,12.5521156488815,30.3299921855365,37.9811069000977,32.5615077572644,2.65008357316404,17.3496311911993,20.7641018299318,0,35.9285377398716,30.5183750975984,39.2972509008011,37.0279452787059,41.1269176766917,28.5085180714272,28.0410522572416,0.281447385960268
"ISO.32",12.5578683343832,17.5217931776639,31.2506305486552,3.97445933681206,11.9436954364454,16.1628306036257,0.216613514656837,31.4586586932895,36.6519675266199,0,30.4311980807393,11.8553840661321,14.34551780388,29.8417069068293,17.622987905885,0.553979462880891,35.4144769974136,16.3647533715384,31.5938406034285,0.551648403751921,18.5141956095742,1.76292486751751,19.9466344972519,42.0601185884871,19.7116405340699,18.1246574171954,35.9347340750466,33.2815159413847,27.2712064971867,11.9625534594972,21.640504052624,0,26.7091922919849,21.4681754240309,0.923418495216122,18.7296732553727,14.8008768404595,13.5613598315947,14.2159605183337,6.62703303772012,1.74924216067858,31.6804054523762,12.5542778478696,33.423850248067,22.1570224237707,11.4962897097188,12.7141064359023,6.33264810001398,24.115324233165,22.8832483071266,0.751786891181105,33.8869612848781,19.7583690766454,5.0715502302003,0,8.44740480901,16.6075325185823,26.7287331070576,22.1636613501289,1.72850255241773,1.59662274190098,23.197693550565,0,35.2593020782508,19.8918986184776,34.665462558522,32.469326326395,39.6709486847097,1.56676878944605,3.3526498644503,8.97248249539049,21.375190828756,1.70320972434748,30.2331602469313,1.15579482705276,31.7998267731684,23.4388102877787,16.9587071586018,0,33.0568888067489,10.5957231221144,35.856043998578,30.7606226983193,1.81776244427355,19.6787325492564,11.2172299682214,0,24.6506851918005,27.5046867818763,37.2101727670111,25.2407440740124,26.6932362299169,26.2392191418085,19.4601638838078,0
"ISO.33",8.63860398755812,13.1722668562701,48.4768956350039,4.49704681760888,6.05332821178682,22.0596732934609,6.35065766065657,35.7397704534579,45.3759509527724,0,47.6097601830348,16.6008093959269,13.975512219356,47.1576746198512,0,1.03852792473093,34.027029106885,22.0374013745996,48.2159636463582,48.6211891814873,25.3406709081826,27.5910161238249,9.72360873041311,61.9051946096825,47.6324752132774,49.8238090323358,48.1000609090987,48.7075798620747,35.3300684511804,24.866992981675,11.9697079957919,1.30485123260931,44.7085751477881,27.2850784341939,32.2526035582485,23.4648852854475,19.7425160768703,17.6500268707301,0,29.8595978944353,11.6168001544309,37.4413081778158,46.9957607829963,46.8390490301261,31.6653469620239,2.61662437797663,6.48111437926119,5.31978512917708,42.2004325559335,31.5346951373961,37.9262899762667,52.642964931638,27.3713049042252,3.96356688069853,2.31915514270234,32.2543623435355,16.0635799885493,49.167397505813,33.8235397919642,13.816785694248,0.351127891949952,34.292659483383,1.69666501469247,45.5985192679666,40.246088426299,50.1697074598985,45.5936548535517,37.8574854747287,11.3127836469572,0,0,29.9444205712944,11.729030422162,54.709666051691,12.6331837621176,51.1895054878185,28.3920415091299,11.249137448595,3.83362447282609,53.8735938073076,0,46.8083006123097,50.0970751050891,21.6555746561034,23.1855306414064,1.93625848352181,3.01978448093335,36.836190391377,36.0111100477221,48.294313238577,45.5129787746743,39.309851392083,35.0219026015807,24.9781460983066,3.43362804225199
"ISO.34",12.0942511663734,3.89526554773138,64.5197443960873,49.8793539406279,35.6049714842634,20.1901821585503,3.53546040725774,31.3107152030964,57.6878322658849,0,52.4472500493653,21.5573875073245,11.2501167127224,41.4042500136515,27.1982707165723,0,57.9731416974389,8.27325820264828,55.8652775114602,0,9.22201442479067,25.7786259624442,40.2359223454122,63.2429353820244,62.2866469288742,14.671339141927,51.255640985495,57.8377450855405,32.4245255126085,25.3843281312517,46.6420072859466,0.0825463258190169,54.6239019107885,31.4023889993633,6.02005767102211,29.5224625335614,28.8234170269163,15.5183409733089,3.36359216449686,24.794473886301,11.807692212515,31.741693273102,63.4659982916485,53.2262354551178,40.1492220461843,12.3524727864382,28.7976539189917,0.508743881821768,56.14582863941,21.9704741504831,49.2581164266233,57.4548325539102,12.2247101751219,4.99715379987783,0.843551979365245,6.85999086191694,27.0329503023439,51.329680875127,52.1512748101964,0.520880334239807,2.37893419581786,44.7164751049925,0,58.8003595406034,54.2133291321449,16.41323362236,46.9367580443019,58.5879290518323,2.25330885839955,26.4518563258341,23.1806475654515,4.49271765526538,3.33628832086689,55.1797040736995,0.155737832203069,48.398045750694,12.046667915547,25.2901689284499,0.424231046489124,42.8015817488718,49.0941773989766,49.1123588003399,47.289800819922,2.30996364698698,21.5019210718584,11.3866650410231,0,58.1771757582746,49.1988520559488,50.5331508507197,39.4706084172852,45.7945145666391,26.0685899885512,37.0115605076921,0
"ISO.39",6.82126244518803,7.20001832184612,31.777690698838,0,1.8946055783045,31.2113703070289,1.24093281638988,21.0190949064332,3.28266774133589,0,33.912795076398,4.75394969244514,12.4370638590547,40.0575415767854,0,34.4110486905063,35.7249770552631,12.8783513808584,36.6949588898414,34.2824465946238,20.2317870137795,23.5757147838789,9.26355268604973,34.7036587213694,0,10.1900945936073,32.778634929538,41.1124612000369,23.5852123790708,24.2849623486256,0,0,33.611088597656,19.3543200284362,0,7.81181586708325,13.1583481592422,10.6159458660027,0,0,0,28.3129944774944,31.0535583246457,29.5524268686509,12.944264809913,12.7373056467292,0,8.38014173602185,38.4282352918017,20.3311651345919,26.7639418350969,39.2626144801983,22.9264132660664,0,1.02617139580153,2.04669014923144,11.8437991958183,39.0319123165414,32.5743974242502,0,0,30.887158360621,0,34.20722601543,32.955382338697,34.1866088976539,34.732410247622,36.3216929896823,0,0,0,9.12611705137425,5.6901984183188,40.0664948238223,1.73263022504578,40.0580856809926,16.6818072412611,9.90283280233063,0,17.2363261258609,0,30.0998732882569,37.2134870775898,1.39733600431148,19.0673126222404,0,0,33.6068376749455,32.0523848251893,31.8365732101972,32.9572380586889,33.233724010728,25.1339215063598,5.60996471224054,0
"ISO.59",12.4955657704836,7.08911448557379,24.7458573744025,2.76665494079048,5.2678170943579,0.509075278142383,1.89794334987449,10.3748800478542,1.45970142612139,0,36.6766920048728,18.6041422841744,20.9210381216005,6.8228879224317,1.38028641492922,2.86086379006823,28.0041913284638,3.23429447446007,29.8761464221844,0.485466602172083,30.0580020937449,4.58720208557383,1.80686337438878,12.665997696614,0,0.453572182383948,28.2890641671155,8.68206462669906,12.5287831182984,21.3238015222148,3.00221059782975,1.51671666724179,23.0933009201127,22.5062729105559,1.22478518828451,11.8850876967139,2.21809992706571,0,1.9826948243196,6.26701106626882,0,2.48799462559387,4.16113904167042,20.1705954571884,1.88686631150526,8.62010349850744,0,7.85430887814802,25.3504599064892,4.84248638734315,6.15746319360595,28.7602667714966,6.97909063468415,0.279927845384244,0.442872346588888,1.42879411657368,18.8984820898645,25.3548732716333,19.063397363096,1.10526380441505,3.49065265691972,0,0,28.7134964179861,26.4383431075548,5.39716209680897,23.9265910255154,28.8430085337433,0.758719555318339,0.506087167569107,0,4.50327128051738,4.43502277184106,34.1688793215368,0,23.6340008258996,14.8649441291391,1.20383275735346,0,9.1059530545901,0,27.6446952110867,34.8947331239315,0.463162716034645,10.6640149877414,1.26151082513574,0.664846096739263,31.1890700179349,29.8654641326439,34.3744200261353,28.2138440988133,27.536202946937,22.970253969649,3.55835054244975,4.37276780342808
"ISO.60",12.7851367910035,19.8106882511925,46.0562904190695,3.23624956886141,22.7022900905824,12.7408536492796,6.41047414626383,27.7547582634272,13.9016628056972,0,47.1588866632112,20.6169760014037,12.6527121102426,33.540976044861,5.50118896596128,4.26757302233807,38.886063035097,8.34454053159319,44.4425718387437,0.311287429776971,15.9390948123363,6.33553225377307,20.1213315193672,43.757412337396,0,23.751157478965,45.4781581202346,4.67087700185025,29.1032339773725,13.9816708540356,22.7804213377335,0,36.2253754864212,19.5836422912414,1.90484553301349,10.380976049131,19.8720030245329,22.8775837028883,11.993917453245,2.35288042577136,1.07225836300079,29.7085129069955,40.2688110141408,30.9416242892167,20.8310801172149,15.3939995410256,8.95340917811751,17.9909839812185,34.8662091176512,21.1652191238587,14.1881588763689,40.1630937183945,15.7047380708515,4.12459810501288,0,2.14280019292295,21.1218600824769,44.0559448706706,38.9151616960805,9.79980791738041,2.17082441858789,20.3473245613327,0,31.4414131399328,39.037645979056,38.147646991355,37.3370417264843,49.2650959194226,2.92994352281328,13.861568312814,0,0.99323915438308,5.96238672832987,40.33041954899,12.3091779414781,42.1176243191861,16.0956361700471,8.69353171818032,0,26.0102355843752,7.98816778287259,42.1433724933281,41.5972490941865,0.48483894773344,18.1446359115374,16.6932863734805,0,46.7790360472743,34.8558539494274,44.6396421576091,31.4428060026192,34.6372993719546,18.4454687112951,12.4726739484941,0
"ISO.88",9.60691163172406,33.4590212726014,67.0754094830809,7.83366479174969,25.6763357985651,22.8896781829989,7.50353543604011,30.5740871517245,58.5810144377088,0,55.5261910256312,3.42462153371806,16.624184565845,40.8479419759541,17.9582355762845,0,42.6811394637678,13.7622391310846,38.1686665630308,1.24827252371325,37.6335917800701,25.739021172694,28.092767096647,37.1340741632131,70.5833584466895,67.5161335082827,63.6605113972628,54.4820152143506,39.7366421451872,12.4376866108375,7.02991185972315,3.08514723031191,60.6124755484172,28.5032661138637,10.9892701017686,33.8957680004777,18.4012357276327,24.9358328262714,21.5330883026014,66.3911482603648,6.19743403420358,53.287478035867,48.6847621575083,41.3337814992705,16.322394954334,31.3218082548683,13.9764354447184,10.568857859616,34.5232566827178,31.5355679027396,37.9750174168688,57.0223111782858,25.1780274433958,10.2511365859119,1.14645015124496,7.85860366439858,0,27.227282930485,25.3906591366433,4.30539300499595,6.79003128542397,28.2020714920567,4.89554848757073,68.8749012746803,55.3197179677152,30.7424595452303,53.7904083515587,39.0410910841921,8.15795336981223,12.6142387118124,34.4950036148764,17.4882458372178,6.99393954915321,59.1971049149153,4.9529345108992,39.2055205000459,32.2840067191993,22.6801427798992,1.88982769298772,27.2113973616652,47.9920867479791,54.0203400705971,48.0404936302639,5.73249342348063,30.1144411646493,10.4713710500237,0,47.9598237056765,47.7812429902912,51.5489103154674,59.8446265851087,60.911412507215,37.4868260551167,32.8450707009755,1.31781856793621
"ISO.91",11.8045391180766,0,35.2100953095918,44.2687901294021,1.77655248626894,18.7202912473115,0.0921077911382575,20.2936422281959,0,0,37.9350200315174,10.8384728650219,16.342733163731,30.5550397568733,1.70740242618275,0,41.056680653517,30.6025247253982,41.8660134240485,0,24.7886890981875,12.5260844345421,2.53880933324103,44.0021993240973,2.49606192452007,10.270366264715,48.7124359854536,47.4072165364424,32.5905381241914,20.1957161377754,0,0,44.8936653661432,28.4218611642574,0.889751670428494,25.1038687111896,17.3825359144678,7.72222378774777,12.4528567123814,7.62652345441558,7.31644532444393,33.2549183810259,15.4455816821602,12.4155178437083,11.4382356709892,28.911013428871,0,11.7387705562934,39.8801531680164,25.625854955683,21.7770437454537,35.8875454613052,13.0751033336247,0.494079932530118,0,4.72573696293867,22.0359134103754,38.7266627922083,31.7045806641235,0.127986833877117,1.78409470657696,0,0,49.9164835619495,33.4842145849358,5.13630588771067,44.6410842820405,47.0180059124677,4.92750602365565,0,0,4.27287990283591,6.74479822952107,44.4351827557016,10.9216093036812,43.205537333787,30.7868618526307,0,0,10.7853332105893,24.2150088342735,45.4141630825181,38.3301104985157,8.1211803248818,20.6145730069885,0,0,42.2750809205962,34.0335448343648,44.0232910976341,39.2765134777253,36.4021578149424,21.4479198269092,1.36544412752594,0.0371409579848248
"ISO.92",12.2450187465077,20.0479728759145,29.4533035906342,2.60536602350485,16.856422869279,3.11615143048025,2.28529053058403,17.0443487154171,3.98993221842565,1.25168161754423,33.5861743817535,9.26799951371855,8.23335888318013,27.557509311939,8.46486541957729,0,32.2638584463432,9.9030701665207,37.2399915168369,0,17.9391116519776,4.82994605336134,7.89013840038057,33.8616711393427,25.6271334612787,21.4735264147662,29.8624495732744,6.46994741399726,16.0364800750569,8.93026666536068,4.21030571387415,0,15.4541315102858,18.7470118314227,5.47833117003609,19.0502901355772,13.6670273709694,6.92069514406467,1.48223629429833,7.00411223927407,1.33797266683315,20.7735142772012,16.4785662050531,29.8376541711603,11.3088775034638,6.04935244133224,10.8940687068235,0.582638964485273,20.8805101792202,21.255973053532,20.122795871765,26.9232192505495,4.0536937425101,8.59228600829601,0,0.0434237627612575,15.5104721706426,5.36771804022248,18.1551311397118,0,2.18449509333996,24.9384367070398,0,26.6060934875535,31.2533599989156,0,26.4370889965795,35.5586150673223,0,3.48441617120179,3.78560290826659,13.8577843464799,0.356461915199134,26.4878041610573,0,24.1067756285458,10.7822052350026,12.2900288826047,0,43.1249946985776,21.605085869686,36.758980612358,30.3465533111776,0,6.17390060002267,1.02412181250141,0,31.6570254327229,30.6499438913153,32.8308196442334,19.2882571777297,37.512521133365,22.3121671478298,16.0625137658507,0
"ISO.11",14.7692030069613,17.3243590932828,41.086993898031,5.79160834808526,8.0683569085159,9.19688007626463,3.88385831081112,23.73575448845,38.254765605984,0,43.6780318188818,16.9980836902182,16.0168955292222,39.57323172235,6.29009077493795,2.00725114468103,51.3864683308557,18.4584721944181,42.6459548188155,0.00124914784010421,18.1582748643589,8.49011862466956,2.50179147375272,47.5533161801585,42.1072150363405,24.5677878955136,41.2283791214936,44.910337150709,16.054485713252,13.8826123045967,3.37545685231931,0,34.8601943698631,29.24946290386,4.3161742086512,3.90668267315713,5.8381529937236,27.4587174691447,0.964365385401528,40.922790407738,4.1533727179989,18.0356933882047,26.7922493131296,45.2428119893229,10.5556437052891,2.2625877764114,2.19116900191177,40.1033846283068,32.9578222816957,2.59700271459875,9.04392407736258,53.1386295826961,9.52036434511131,3.04031349491211,0,5.36955298477409,19.3806759567694,36.2199408611278,51.6745666267027,2.55984480112869,3.19840869954098,0.933419044358926,0,42.528051477563,38.7383169948551,29.7845090888927,40.8092825586434,43.0889501269235,3.40886001984388,3.34646204538968,0,40.9740608620374,11.3625664369091,46.1567493084331,6.20472092635893,38.3405929343125,1.44615062268691,0,0,36.7920785857154,8.38299473854593,42.7267103576722,45.3320428522977,6.85993810407887,14.2053401641672,2.19213908950183,0,42.5559272636476,36.6128076271054,43.4086758637826,43.2119986173756,37.5196408507838,23.4254631495155,5.97790842740378,0
"ISO.12",9.94752508127154,4.18437508807356,43.677573566279,2.9721551934018,17.4389399610059,24.7079160036746,14.0207567931579,31.4419259509267,42.0462961429924,0,42.5706270180468,14.3230775468479,10.4385281305343,34.6887306228269,4.81370277055406,1.68169970444498,41.2539141304531,12.5298013586356,44.2181988859278,1.53489197040148,29.1195954366185,19.9162727862608,18.2973034445124,45.1376995392187,2.28057591542789,29.8564428909697,43.5924914079578,44.665717919339,31.8734944473486,18.6796770281888,8.18001705460792,4.41983008453963,46.348143354459,30.2779690951141,17.3887454516415,3.99171389070785,14.7790410942279,12.8427574857529,2.45539619723514,18.2402270002831,0,29.718889508765,41.6648341524476,39.4480277903346,18.4158946346281,24.0447468762544,0,8.09287557415236,43.2173895347701,22.0076083197292,25.4616515220876,42.7517917079028,11.0785465824012,0,0.386071704397672,20.9019901255916,16.2197882585276,51.4730516808782,40.6570357908744,8.33858396320575,3.37881693642201,28.1948514221833,0.769675174037669,46.6707155610239,36.8878540739162,40.2326022375429,45.6253971685474,39.2389747943542,4.75646923439416,0,0,18.3162509248539,13.2122325443794,46.8651887109748,8.27294376912755,54.9152373294592,7.79460397049503,8.62608998626376,2.58600705787477,16.6147191019594,0,39.3319151089495,40.9484681962438,12.2709575205956,21.7087958151321,15.7807261118389,0,38.7725903772601,40.9950129788975,43.7071754673045,38.7082181436417,41.7245494522111,17.8304919084327,23.703431635092,0
"ISO.26",14.6840791774234,10.507696223917,43.689040781017,7.18713178940922,33.3316845738564,14.6109370013939,2.18375344714664,24.4293929962998,41.8572667191704,0,38.679332725412,17.7950791982878,10.3054803500277,34.3644627106882,5.69228791493421,8.75150225815201,39.2369037023176,5.17831447085563,41.9965774684462,0.300931395311146,17.0069980868921,8.54299135018642,32.7394327456277,44.9448660395476,1.82024729485157,29.0270761929848,40.6983066825307,38.6995808983875,29.5905660419149,15.4276482927743,19.4870980545249,0.597773768089818,33.3758736776317,23.5588698682506,6.42322372188586,12.4613885870537,21.6983840855451,18.3789497042982,22.6998171843913,5.14927020111371,2.03453724855405,24.5939604896795,38.8374682080477,41.1662212169662,22.0397609829847,31.1344730495735,13.8994050295385,14.617519175679,31.8135143425469,24.0926710678468,15.726312735718,41.6350562011134,17.1714674847004,4.75642125433318,0,4.62554023754977,21.995114244603,41.1476283025635,36.1936096718941,7.60182923407834,3.09667710550023,20.7869914070621,0.635109428443876,23.42224070316,38.6616333318053,33.5920847159976,39.4772387804244,38.0018360215083,6.99237504741625,20.3428533440222,0.27997833521419,1.79946634141383,6.98395316326993,35.8236608003013,16.3679691235709,45.3024986526435,14.8125281360825,5.22381473652689,0.256137959586587,26.2407571210026,0,36.9146584586429,36.7894088385415,2.09639687008246,18.1614100590437,8.20764072962403,0,39.2220984209079,40.3903378842443,35.2335151599705,27.8928193709988,35.9520596597886,28.3796938778052,21.569626749281,0.82070565812341
"ISO.28a",12.3350909134185,15.1948106574459,35.6547334666109,22.4501697656012,12.8623832968769,4.50879713305117,10.6517828630709,27.8248774625885,0,0,36.5704509672346,44.8992479304554,24.6542980624457,53.9146601553247,11.6652908095725,0.520856561124903,28.6852561530865,35.7788717559282,60.5832814038798,0.338882906066523,15.7535210838454,21.2306652028686,14.2591584508829,72.697163502479,9.04931656550112,42.5055775629434,37.0926718755569,57.0918260753652,27.0388688928621,17.5880755885646,24.6999203571143,3.05703221012564,54.807146475278,18.8429426729922,9.99382814736286,27.0994153594096,34.3829191232331,31.7680541346847,0,16.9687764855827,11.2211660367606,49.1309067329132,24.3082724838934,44.3131947823282,38.6648188092632,0,7.59873370592745,52.7461038793584,25.777906695653,0.158065897666525,20.7096202323947,50.8180076557004,7.89555287576313,8.67041425677478,0,8.39728774795003,24.6688349681956,53.6555106187627,34.9077933523719,9.21992568696562,3.96575913057231,54.8256446588974,0,16.8504184129525,28.9551584615344,49.0756038179378,53.1427850381231,40.5845304934489,6.33350188322344,7.28834814857685,0.966896919053225,11.9112781166907,6.8947014167703,47.0232246318703,20.3923023213707,64.1785253993964,46.1128864640337,14.1580952091296,0,40.046538923672,38.3265789018,54.763220266865,43.0529123397502,10.4469467126083,34.0223027561014,9.51399588604594,0.85568949077593,44.8883579546212,31.7553744999688,48.7467481881753,32.8786500948721,35.2291744043288,38.6666834756288,25.5955110816155,0.663179241469484
"ISO.43",10.0789366040468,9.03440125604371,39.1208530478169,14.6019807381787,25.670860991071,19.8237214472967,1.47514894708686,25.3920675630678,35.0774699947425,0,40.3773035376806,3.28673960181035,7.7477067336995,0.184113465222023,2.26685734247146,2.64417736971966,41.4076085367814,16.9348929945442,44.1418691431274,0.526417846218635,15.0807849353757,19.1415243459092,19.1797893011258,41.5283229121252,8.39072563914462,30.5159166364238,39.9804741658468,43.8429230098406,25.1174467637633,12.2329720515019,11.6412026981609,0.551044889642936,40.8777233028703,27.2247859297284,26.4088189423745,24.1581434164519,14.5903895869494,0,3.8478605087695,34.5859951222058,0,12.8776990859016,42.2026138540873,35.8335477239704,9.9530141810093,0.873819761744302,7.74381202055752,0.103066930995945,39.4846486951755,30.4844908151944,3.21562065586612,32.1945645089381,1.64929398759567,1.05236721599491,0,13.3741370206177,28.1873116420595,40.1496018266034,29.272037356795,41.2749877672301,6.43001919381978,12.8087625612209,0,34.4031266215738,38.9516160167644,42.7773196240976,34.5069549882816,39.9692043767344,3.41797980291772,4.59033413099993,2.42823859461918,15.636872298887,9.81724109495469,10.1118014862156,10.03901563943,36.6546729085543,6.27110576196981,10.28369825733,0,13.924647617649,0,3.25101419984886,35.2842246688596,41.3121089951026,11.2910804099874,7.69352765456534,0,37.2548169522704,43.2460490899009,40.6247863173048,36.2326247358949,40.8064199298553,21.8514712038608,18.3415167940024,0.216079150685234
